time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-03T10:59:01.662Z,69.1717,-144.6748,10.4,1.5,ml,,,,0.75,ak,ak0198gh6ubu,2019-07-27T23:51:20.874Z,"114km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T10:53:19.140Z,37.4566,-115.9763,8.1,2.1,ml,51,96.95,0.251,0.1923,nn,nn00689086,2019-07-03T16:54:15.323Z,"72km W of Alamo, Nevada",earthquake,,1.7,0.31,30,reviewed,nn,nn
2019-07-03T10:52:57.740Z,66.3923,-135.6218,13.9,0.9,ml,,,,0.54,ak,ak0198gh5gnq,2019-07-27T23:51:20.190Z,"121km SSW of Fort McPherson, Canada",earthquake,,0.2,,,reviewed,ak,ak
2019-07-03T10:51:52.250Z,61.5121,-149.9301,42.6,1.2,ml,,,,0.57,ak,ak0198gh58f0,2019-07-27T23:51:19.430Z,"1km SE of Big Lake, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-03T10:49:00.986Z,69.1009,-144.5482,11.3,2.4,ml,,,,0.66,ak,ak0198gh4p82,2019-09-26T14:30:06.040Z,"115km NNE of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T10:46:53.572Z,2.2052,126.1457,46.99,4.1,mb,,83,1.875,0.36,us,us70004iy1,2019-09-26T14:31:04.040Z,"136km NE of Bitung, Indonesia",earthquake,6.1,11,0.124,18,reviewed,us,us
2019-07-03T10:43:35.070Z,59.9624,-139.5626,0,1.5,ml,,,,0.69,ak,ak0198gh3hfi,2019-07-27T23:51:17.936Z,"47km N of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-07-03T10:43:20.142Z,69.1127,-144.6308,5.1,2,ml,,,,0.77,ak,ak0198gh3ghf,2019-07-27T23:51:17.147Z,"115km NNE of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T10:40:38.200Z,33.6551667,-116.7086667,15.78,0.46,ml,16,73,0.03214,0.09,ci,ci38441847,2019-07-03T19:15:46.291Z,"10km S of Idyllwild, CA",earthquake,0.27,0.31,0.046,4,reviewed,ci,ci
2019-07-03T10:38:05.436Z,40.1296,-119.8247,13.3,0.7,ml,3,263.59,0.185,0.2436,nn,nn00689099,2019-07-04T02:04:58.787Z,"51km NNE of Cold Springs, Nevada",earthquake,,9.8,0.11,2,reviewed,nn,nn
2019-07-03T10:37:08.423Z,62.922,-149.2497,71.6,0.8,ml,,,,0.5,ak,ak0198gh250j,2019-07-27T23:51:16.459Z,"54km SSW of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-03T10:36:04.517Z,55.2215,-134.8151,27.8,3.8,ml,,,,1.06,ak,ak0198gh1tla,2019-09-26T14:30:05.040Z,"109km WSW of Craig, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2019-07-03T10:33:23.707Z,69.1644,-144.677,9.6,1.7,ml,,,,0.8,ak,ak0198gh1bfm,2019-07-27T23:51:14.908Z,"115km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T10:28:19.562Z,64.5469,-160.1512,5.4,1.8,ml,,,,0.8,ak,ak0198gh08g1,2019-07-27T23:51:14.130Z,"81km NNE of Unalakleet, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T10:24:41.236Z,59.8238,-148.4563,15.9,1.9,ml,,,,0.58,ak,ak0198ggzf4q,2019-07-29T23:47:15.214Z,"63km ESE of Seward, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-03T10:23:40.654Z,60.1708,-141.2091,0,1.5,ml,,,,0.62,ak,ak0198ggz7cm,2019-07-29T23:47:14.478Z,"68km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-07-03T10:20:34.925Z,69.1438,-144.6563,9.6,1.4,ml,,,,0.59,ak,ak0198ggyjxg,2019-07-27T23:52:55.322Z,"117km SSW of Kaktovik, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-07-03T10:18:36.040Z,61.6917,-147.0246,3.9,0.9,ml,,,,0.49,ak,ak0198ggy4lp,2019-07-29T23:47:13.733Z,"72km NNW of Valdez, Alaska",other event,,1,,,reviewed,ak,ak
2019-07-03T10:17:39.491Z,66.2203,-157.1753,11.2,1.4,ml,,,,0.75,ak,ak0198ggxxn8,2019-07-27T23:51:11.145Z,"77km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-03T10:15:40.523Z,69.1325,-144.6706,8.5,1.7,ml,,,,0.64,ak,ak0198ggxi2d,2019-07-27T23:51:10.376Z,"117km NNE of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T10:13:26.831Z,15.6556,-90.9873,10,4.2,mb,,80,0.599,0.63,us,us70004970,2019-09-26T14:30:05.040Z,"18km SE of San Luis Ixcan, Guatemala",earthquake,8,2,0.084,39,reviewed,us,us
2019-07-03T10:10:58.987Z,59.9664,-139.5793,2.9,1.4,ml,,,,0.83,ak,ak0198ggwgmi,2019-07-03T18:41:19.001Z,"47km N of Yakutat, Alaska",ice quake,,0.4,,,automatic,ak,ak
2019-07-03T10:10:03.077Z,69.1336,-144.6811,4.9,2.1,ml,,,,0.45,ak,ak0198ggwcb7,2019-07-27T23:52:54.648Z,"117km NNE of Arctic Village, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2019-07-03T10:09:42.807Z,69.1857,-144.6666,16.9,2.1,ml,,,,0.79,ak,ak0198ggw7sc,2019-07-27T23:51:09.607Z,"113km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T10:09:09.720Z,19.3145,-155.255,6.73,1.94,ml,37,93,0.04379,0.07,hv,hv71031172,2019-07-03T17:48:35.640Z,"13km S of Volcano, Hawaii",earthquake,0.3,0.62,0.114,13,reviewed,hv,hv
2019-07-03T10:05:52.747Z,60.1865,-141.1771,0,1.2,ml,,,,0.71,ak,ak0198ggvdlq,2019-07-27T23:51:08.959Z,"70km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-07-03T10:05:22.140Z,36.0068333,-118.6763333,6.19,1.8,ml,25,92,0.2066,0.2,ci,ci38441839,2019-07-03T15:43:13.435Z,"31km ESE of Porterville, CA",earthquake,0.3,1.84,0.164,25,reviewed,ci,ci
2019-07-03T10:01:43.803Z,60.301,-152.5336,109.5,1.6,ml,,,,0.39,ak,ak0198gguhxv,2019-07-27T23:51:08.186Z,"23km SSE of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T09:52:42.638Z,69.1403,-144.6817,4.8,1.5,ml,,,,0.61,ak,ak0198ggjztz,2019-07-27T23:52:53.889Z,"118km SSW of Kaktovik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-07-03T09:48:45.840Z,37.7215,-118.7803333,7.03,1.12,md,22,122,0.05092,0.05,nc,nc73205501,2019-07-03T19:06:03.658Z,"20km NNW of Toms Place, CA",earthquake,0.38,0.72,0.278,19,reviewed,nc,nc
2019-07-03T09:48:03.763Z,69.1053,-144.5784,5.8,1.6,ml,,,,0.79,ak,ak0198ggj28j,2019-07-27T23:51:07.463Z,"115km NNE of Arctic Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T09:47:39.920Z,54.1153,-162.5674,35,4.5,mb,,151,0.906,1.12,us,us7000496l,2019-09-26T14:30:05.040Z,"98km SE of False Pass, Alaska",earthquake,4.7,2,0.059,83,reviewed,us,us
2019-07-03T09:39:50.090Z,19.5993,-65.389,53,3.43,md,13,328,1.4654,0.47,pr,pr2019184004,2019-09-26T14:30:06.040Z,"136km NNE of Vieques, Puerto Rico",earthquake,4.3,18.94,0.41,10,reviewed,pr,pr
2019-07-03T09:39:26.638Z,12.5337,-87.6902,82.13,4.7,mb,,154,0.673,0.69,us,us7000496i,2019-09-26T14:30:05.040Z,"34km SW of Jiquilillo, Nicaragua",earthquake,6.5,7,0.027,417,reviewed,us,us
2019-07-03T09:38:33.560Z,37.5965,-118.813,7,1.21,md,24,106,0.01433,0.04,nc,nc73205496,2019-07-03T18:37:03.474Z,"12km WNW of Toms Place, CA",earthquake,0.29,0.27,0.256,18,reviewed,nc,nc
2019-07-03T09:38:27.730Z,60.1839,-141.2909,0,1.3,ml,,,,0.7,ak,ak0198gggyn5,2019-07-27T23:51:06.745Z,"64km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-07-03T09:34:10.333Z,69.1452,-144.7246,9.7,1.6,ml,,,,0.74,ak,ak0198ggg2g9,2019-07-27T23:52:53.191Z,"118km SSW of Kaktovik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2019-07-03T09:32:55.641Z,69.1729,-144.6752,12.6,1.7,ml,,,,0.61,ak,ak0198ggfqik,2019-07-27T23:52:52.478Z,"114km SSW of Kaktovik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-07-03T09:30:02.931Z,38.385,-118.9012,7.4,1.6,ml,14,94.89,0.129,0.1531,nn,nn00689079,2019-07-03T17:09:41.756Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.9,0.29,4,reviewed,nn,nn
2019-07-03T09:18:38.503Z,69.1605,-144.5644,13.7,1.8,ml,,,,0.71,ak,ak0198ggcp8d,2019-07-27T23:51:05.982Z,"114km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T09:16:17.717Z,69.1423,-144.6457,9.4,2.1,ml,,,,0.61,ak,ak0198ggcaev,2019-07-27T23:51:05.212Z,"117km SSW of Kaktovik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-07-03T09:15:57.633Z,69.1415,-144.644,6.8,2,ml,,,,0.5,ak,ak0198ggc6tv,2019-07-27T23:51:04.544Z,"117km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T09:11:15.856Z,69.1053,-144.6007,4.2,1.6,ml,,,,0.76,ak,ak0198ggb5nq,2019-07-27T23:51:03.865Z,"115km NNE of Arctic Village, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-07-03T09:07:39.825Z,69.1549,-144.7184,12.6,3.1,ml,,,,0.56,ak,ak0198ggac7v,2019-09-26T14:30:05.040Z,"116km SSW of Kaktovik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-07-03T09:07:11.164Z,62.1551,-148.6101,17,1.1,ml,,,,0.62,ak,ak0198ggaa4e,2019-07-27T23:51:01.572Z,"41km NNE of Sutton-Alpine, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-03T09:07:05.114Z,69.1535,-144.607,9.1,3,ml,,,,0.5,ak,ak0198gga9yt,2019-09-26T14:30:05.040Z,"114km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T09:05:36.510Z,63.2402,-150.7365,125.7,1.4,ml,,,,0.41,ak,ak0198gg9x38,2019-07-27T23:51:00.816Z,"91km W of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-03T09:02:05.725Z,69.1641,-144.628,12.5,1.9,ml,,,,0.65,ak,ak0198gg97cq,2019-07-27T23:49:40.098Z,"114km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T09:01:57.090Z,33.231,-116.7321667,11.87,0.73,ml,38,33,0.02284,0.13,ci,ci38441791,2019-07-03T20:32:08.982Z,"3km ESE of Lake Henshaw, CA",earthquake,0.17,0.39,0.164,14,reviewed,ci,ci
2019-07-03T08:57:53.163Z,56.1262,163.3822,10,4.5,mb,,152,4.152,1.1,us,us7000495h,2019-09-26T14:30:05.040Z,"57km E of Ust'-Kamchatsk Staryy, Russia",earthquake,12.6,1.9,0.072,57,reviewed,us,us
2019-07-03T08:57:52.711Z,59.8707,-140.0141,9.3,1.7,ml,,,,1.57,ak,ak0198gfzndn,2019-07-03T17:39:05.014Z,"39km NNW of Yakutat, Alaska",ice quake,,0.3,,,automatic,ak,ak
2019-07-03T08:57:14.503Z,69.1476,-144.5728,10.1,1.8,ml,,,,0.71,ak,ak0198gfzkxd,2019-07-27T23:49:39.390Z,"115km SSW of Kaktovik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-03T08:55:32.870Z,36.303,-120.8826667,5.98,1.63,md,36,122,0.06024,0.05,nc,nc73205491,2019-07-04T05:23:02.887Z,"23km SW of New Idria, CA",earthquake,0.33,0.26,0.22,27,reviewed,nc,nc
2019-07-03T08:55:05.310Z,51.9815,-175.9658,131.4,2.6,ml,,165,0.024,0.14,us,us60004wlx,2019-09-26T14:29:58.040Z,"48km ENE of Adak, Alaska",earthquake,15,3.5,0.128,8,reviewed,us,us
2019-07-03T08:54:58.410Z,38.7949982,-122.7594986,4.09,0.54,md,7,106,0.02132,0.03,nc,nc73205486,2019-07-03T09:09:03.806Z,"2km N of The Geysers, CA",earthquake,0.46,1.41,0.02,2,automatic,nc,nc
2019-07-03T08:51:03.044Z,37.7945,-114.2938,0,0.6,ml,5,108.84,0.219,0.1931,nn,nn00689098,2019-07-04T02:04:57.004Z,"20km SE of Pioche, Nevada",earthquake,,0,0.32,2,reviewed,nn,nn
2019-07-03T08:50:43.550Z,17.9826,-68.3865,68,2.34,md,5,243,0.9923,0.28,pr,pr2019184007,2019-07-03T11:44:35.533Z,"49km SSE of Boca de Yuma, Dominican Republic",earthquake,4.05,5.26,0.52,5,reviewed,pr,pr
2019-07-03T08:48:57.926Z,62.9697,-150.4777,97,1.1,ml,,,,0.41,ak,ak0198gfxqhg,2019-07-27T23:49:37.899Z,"74km NNW of Talkeetna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-07-03T08:43:09.040Z,33.5116667,-116.5105,11.59,0.57,ml,22,88,0.07847,0.19,ci,ci38441783,2019-07-03T13:36:24.443Z,"16km ESE of Anza, CA",earthquake,0.33,0.61,0.109,14,reviewed,ci,ci
2019-07-03T08:41:47.770Z,38.815,-122.8285,3.21,0.3,md,20,59,0.006146,0.04,nc,nc73205481,2019-07-03T18:08:03.304Z,"8km NW of The Geysers, CA",earthquake,0.35,0.5,,1,reviewed,nc,nc
2019-07-03T08:38:48.650Z,19.5653,-65.4086,34,3.72,md,17,317,1.4261,0.44,pr,pr2019184003,2019-09-26T14:30:06.040Z,"114km NNE of Vieques, Puerto Rico",earthquake,2.81,27.9,0.29,10,reviewed,pr,pr
2019-07-03T08:36:16.796Z,69.1463,-144.5934,6,2.1,ml,,,,0.68,ak,ak0198gfv2yt,2019-07-27T23:49:37.117Z,"116km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T08:34:35.541Z,61.3486,-150.0821,39.9,1.3,ml,,,,0.74,ak,ak0198gfuokb,2019-07-27T23:49:36.279Z,"17km NNW of Anchorage, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-07-03T08:32:24.164Z,-56.1657,-26.7444,48.21,5.1,mb,,57,5.886,0.59,us,us70004956,2019-09-26T14:30:05.040Z,"65km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.4,5.8,0.08,51,reviewed,us,us
2019-07-03T08:24:44.330Z,39.6188333,-122.0123333,16.76,1.68,md,16,57,0.2844,0.09,nc,nc73205476,2019-07-04T03:22:04.160Z,"14km S of Hamilton City, CA",earthquake,0.31,1.03,0.293,18,reviewed,nc,nc
2019-07-03T08:24:39.039Z,69.1429,-144.6555,6.9,2.5,ml,,,,0.85,ak,ak0198gfsk3b,2019-09-26T14:30:05.040Z,"117km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T08:22:02.318Z,69.1224,-144.649,6.1,1.6,ml,,,,0.71,ak,ak0198gfs1vs,2019-07-27T23:49:34.763Z,"116km NNE of Arctic Village, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-03T08:21:32.450Z,17.765,-68.623,147,3.5,md,11,337,1.3007,0.49,pr,pr2019184005,2019-09-26T14:30:06.040Z,"133km S of Boca de Yuma, Dominican Republic",earthquake,7.56,5.85,0.13,9,reviewed,pr,pr
2019-07-03T08:14:53.290Z,34.0288333,-117.1765,16.21,1.74,ml,71,47,0.05363,0.18,ci,ci38441767,2019-07-03T13:37:41.810Z,"3km S of Redlands, CA",earthquake,0.19,0.43,0.184,24,reviewed,ci,ci
2019-07-03T08:14:17.790Z,38.8023338,-122.8213348,2.18,0.56,md,8,122,0.008951,0.04,nc,nc73205466,2019-07-03T08:29:02.575Z,"6km WNW of The Geysers, CA",earthquake,0.63,1.31,,1,automatic,nc,nc
2019-07-03T08:08:20.347Z,39.5594,-120.3703,10.2,0.7,ml,11,176.88,0.141,0.1597,nn,nn00689078,2019-07-03T14:32:23.629Z,"29km SSE of Portola, California",earthquake,,3.9,0.38,4,reviewed,nn,nn
2019-07-03T08:03:45.393Z,69.1242,-144.6532,3.4,2.4,ml,,,,0.99,ak,ak0198gfo2hy,2019-09-26T14:30:05.040Z,"116km NNE of Arctic Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T08:03:00.884Z,69.1482,-144.6622,3.1,2.3,ml,,,,0.76,ak,ak0198gfnz1w,2019-07-27T23:49:33.989Z,"116km SSW of Kaktovik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2019-07-03T08:01:33.410Z,36.4338333,-90.9721667,2,2.46,md,25,142,0.3917,0.32,nm,nm60279971,2019-09-26T14:30:06.040Z,"19km N of Pocahontas, Arkansas",earthquake,0.66,2.46,0.068,11,reviewed,nm,nm
2019-07-03T08:01:13.998Z,51.5844,-177.9774,3.7,1.2,ml,,,,0.43,ak,ak0198gfnku3,2019-07-27T23:49:32.518Z,"35km SSE of Tanaga Volcano, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-07-03T07:58:42.990Z,33.0451667,-116.4046667,13.91,0.43,ml,15,146,0.04266,0.16,ci,ci38441759,2019-07-03T20:27:51.307Z,"19km ESE of Julian, CA",earthquake,0.45,0.82,0.15,6,reviewed,ci,ci
2019-07-03T07:57:51.906Z,69.141,-144.6485,8.5,1.4,ml,,,,0.64,ak,ak0198gfecx0,2019-07-27T23:49:31.794Z,"117km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T07:57:31.693Z,52.0191,-176.4243,106.1,2.7,ml,,164,0.116,0.44,us,us60004wlw,2019-09-26T14:29:58.040Z,"22km NE of Adak, Alaska",earthquake,12.5,5.5,,,reviewed,us,ak
2019-07-03T07:40:08.833Z,6.8198,-73.106,153.8,4.5,mb,,63,0.921,1.19,us,us7000494j,2019-09-26T14:30:05.040Z,"16km NW of Aratoca, Colombia",earthquake,8.4,8.2,0.034,249,reviewed,us,us
2019-07-03T07:35:41.922Z,69.1526,-144.6055,6.6,1.7,ml,,,,0.77,ak,ak0198gf9hly,2019-07-27T23:49:30.314Z,"115km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T07:32:58.075Z,69.1634,-144.6619,9.3,1.6,ml,,,,0.82,ak,ak0198gf8yt7,2019-07-27T23:49:28.834Z,"115km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T07:32:13.029Z,64.7644,-150.9778,14.1,0.8,ml,,,,0.8,ak,ak0198gf8s0f,2019-07-27T23:49:29.622Z,"31km SSW of Manley Hot Springs, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-07-03T07:31:38.780Z,33.2295,-116.7305,11.2,0.64,ml,26,60,0.02455,0.18,ci,ci38441751,2019-07-03T13:36:50.203Z,"3km ESE of Lake Henshaw, CA",earthquake,0.26,0.59,0.129,15,reviewed,ci,ci
2019-07-03T07:30:11.804Z,69.1517,-144.6697,10.4,2,ml,,,,0.6,ak,ak0198gf8cq0,2019-07-27T23:49:28.050Z,"116km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T07:27:43.350Z,33.0401667,-116.4025,12.53,1,ml,31,94,0.04765,0.16,ci,ci38441743,2019-07-03T21:45:08.736Z,"19km ESE of Julian, CA",earthquake,0.34,0.62,0.17,17,reviewed,ci,ci
2019-07-03T07:25:43.650Z,33.0366667,-116.4091667,13.3,2.02,ml,82,26,0.04729,0.19,ci,ci38441735,2019-07-03T20:25:33.350Z,"19km ESE of Julian, CA",earthquake,0.15,0.38,0.261,25,reviewed,ci,ci
2019-07-03T07:23:27.818Z,69.141,-144.5637,3.8,1.7,ml,,,,0.87,ak,ak0198gf6wfj,2019-07-27T23:49:27.272Z,"116km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T07:20:13.370Z,69.1402,-144.5239,12.7,1.9,ml,,,,0.67,ak,ak0198gf67ks,2019-07-27T23:49:26.479Z,"116km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T07:11:46.210Z,46.1965,-122.182,3.4,0.1,ml,7,124,,0.19,uw,uw61532986,2019-07-03T16:28:11.130Z,"37km NNE of Amboy, Washington",earthquake,0.52,1.74,0.111184238217216,6,reviewed,uw,uw
2019-07-03T07:02:55.320Z,19.1923333,-155.4878333,34.82,2.1,md,64,72,0.04404,0.1,hv,hv71031032,2019-07-05T19:16:41.300Z,"1km SSW of Pahala, Hawaii",earthquake,0.39,0.49,0.178,28,reviewed,hv,hv
2019-07-03T06:59:31.300Z,69.1194,-144.6085,9.8,3,ml,,,,0.64,ak,ak0198get6ms,2019-09-26T14:30:05.040Z,"116km NNE of Arctic Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T06:52:15.730Z,34.1623333,-117.3586667,6.07,0.65,ml,11,76,0.044,0.08,ci,ci37218828,2019-07-03T20:16:16.936Z,"2km NW of Muscoy, CA",earthquake,0.23,0.55,0.171,7,reviewed,ci,ci
2019-07-03T06:51:51.070Z,33.9735,-116.6428333,15.6,0.97,ml,40,60,0.06499,0.14,ci,ci38441727,2019-07-03T20:11:27.815Z,"10km SW of Morongo Valley, CA",earthquake,0.18,0.44,0.123,23,reviewed,ci,ci
2019-07-03T06:50:23.039Z,66.2565,-157.2055,5.5,1.2,ml,,,,0.57,ak,ak0198ger8k5,2019-07-27T23:49:25.003Z,"73km SSW of Kobuk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T06:47:54.912Z,59.2581,-151.9903,63.5,1.5,ml,,,,0.32,ak,ak0198geqndv,2019-07-27T23:49:49.211Z,"49km SSW of Homer, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2019-07-03T06:46:18.638Z,61.5315,-149.9184,41.2,1.2,ml,,,,0.73,ak,ak0198geqct6,2019-07-27T23:49:24.215Z,"2km ENE of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T06:42:02.140Z,32.7805,-115.4456667,11.8,1.98,ml,36,46,0.02477,0.29,ci,ci38441719,2019-07-03T20:03:21.970Z,"7km WSW of Holtville, CA",earthquake,0.31,0.47,0.139,25,reviewed,ci,ci
2019-07-03T06:40:30.570Z,38.8203316,-122.7626648,2.03,0.6,md,7,123,0.0116,0.02,nc,nc73205456,2019-07-03T07:43:03.289Z,"3km W of Cobb, CA",earthquake,0.54,1.2,0.05,2,automatic,nc,nc
2019-07-03T06:39:23.080Z,69.1088,-144.6558,11.1,2.1,ml,,,,0.57,ak,ak0198geov78,2019-07-27T23:49:48.483Z,"115km NNE of Arctic Village, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-03T06:37:47.980Z,69.142,-144.654,13.78,2.3,ml,,,,1.1,us,us70004974,2019-09-26T14:30:05.040Z,"117km SSW of Kaktovik, Alaska",earthquake,2.9,6.2,,,reviewed,ak,ak
2019-07-03T06:35:16.594Z,60.0824,-152.136,65,2.2,ml,,,,0.59,ak,ak0198genzvp,2019-09-26T14:30:05.040Z,"38km NNW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T06:34:28.961Z,62.3735,-149.6733,4.9,1.4,ml,,,,0.71,ak,ak0198gent2p,2019-07-27T23:49:21.711Z,"23km ENE of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-03T06:34:11.258Z,69.1603,-144.5861,16.4,2.5,ml,,,,0.73,ak,ak0198genry8,2019-09-26T14:30:04.040Z,"114km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T06:31:41.190Z,33.9845,-116.9293333,7.46,0.94,ml,36,62,0.07601,0.13,ci,ci38441703,2019-07-03T19:55:51.795Z,"8km NE of Beaumont, CA",earthquake,0.18,0.78,0.182,22,reviewed,ci,ci
2019-07-03T06:27:03.330Z,38.8138351,-122.8259964,2.1,0.8,md,19,65,,0.05,nc,nc73205451,2019-07-03T07:22:04.166Z,"7km NW of The Geysers, CA",earthquake,0.24,0.45,0.19,3,automatic,nc,nc
2019-07-03T06:22:10.489Z,63.3301,-148.921,80.9,1.3,ml,,,,0.64,ak,ak0198gel70i,2019-07-27T23:49:20.927Z,"7km SSE of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T06:20:06.094Z,62.3141,-152.4977,1,1.5,ml,,,,0.57,ak,ak0198gekra6,2019-07-27T23:49:20.126Z,"123km W of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T06:13:25.067Z,69.1463,-144.6495,12.8,1.7,ml,,,,0.6,ak,ak0198gejaqi,2019-07-27T23:49:47.784Z,"116km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T06:09:34.903Z,16.8257,-99.7936,35,4.6,mb,,174,0.504,1.47,us,us7000493e,2019-09-26T14:30:04.040Z,"11km ESE of Acapulco de Juarez, Mexico",earthquake,4.5,2,0.027,409,reviewed,us,us
2019-07-03T06:06:18.050Z,32.7636667,-116.1685,7.94,1.45,ml,20,80,0.06633,0.2,ci,ci38441695,2019-07-03T13:37:26.565Z,"17km W of Ocotillo, CA",earthquake,0.38,1,0.248,29,reviewed,ci,ci
2019-07-03T06:02:23.348Z,69.1375,-144.6231,7.2,1.6,ml,,,,0.62,ak,ak0198gegxq6,2019-07-27T23:49:47.074Z,"117km SSW of Kaktovik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-07-03T05:59:30.680Z,66.2754,-157.2189,4.6,1.4,ml,,,,0.67,ak,ak0198ge7qj9,2019-07-27T23:49:19.410Z,"72km SSW of Kobuk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T05:57:40.112Z,24.9278,94.9219,112.02,4.5,mb,,157,0.896,1.26,us,us7000493b,2019-09-26T14:30:04.040Z,"91km ENE of Yairipok, India",earthquake,4.1,7.8,0.191,8,reviewed,us,us
2019-07-03T05:53:15.819Z,69.1592,-144.6188,12.2,2.8,ml,,,,0.56,ak,ak0198ge6f8f,2019-09-26T14:30:04.040Z,"115km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-03T05:50:21.557Z,56.4463,163.3503,10,4.4,mb,,157,4.379,1.15,us,us70004939,2019-09-26T14:30:04.040Z,"59km ENE of Ust'-Kamchatsk Staryy, Russia",earthquake,14.2,2,0.149,13,reviewed,us,us
2019-07-03T05:43:37.817Z,69.1101,-144.6557,8,1.6,ml,,,,0.84,ak,ak0198ge4blh,2019-07-27T23:49:46.379Z,"115km NNE of Arctic Village, Alaska",earthquake,,1,,,reviewed,ak,ak
